Gene.symbol	Gene.ID	adj.P.Val	logFC
		0.874244830070028	0.109246809388887
GMPR	2766	0.874244830070028	-0.161129805666667
		0.874398286323615	-0.116610428777779
		0.874399323204379	0.0352187522777783
CLLU1OS	574016	0.874477573833624	-0.0602690788888873
MSL2	55167	0.874483257417306	-0.0482173627777733
		0.874489400520145	0.0940419547222233
SLCO1C1	53919	0.874583360040998	0.0427943503333332
KLHDC10	23008	0.87471205722718	-0.0523589999444471
DNAJC2	27000	0.874749600351929	0.10486129666667
		0.874771217773217	-0.0500875601111117
		0.874771217773217	-0.0429310087222223
HSD17B7P2///HSD17B7	158160///51478	0.874771217773217	-0.101032187944444
SPX	80763	0.874771217773217	-0.0558442347222221
ADAM17	6868	0.874771217773217	0.0757601405555555
PFKFB1	5207	0.874771217773217	-0.0532059411666665
ITGA3	3675	0.874771217773217	0.0633976637222231
		0.874806522685336	0.118233058666668
KMT5C	84787	0.874833319983121	-0.0531958374444423
WTIP	126374	0.874833319983121	0.0590721911111141
		0.874833319983121	0.0351753372222219
		0.874843642346157	-0.048695739222222
ALPPL2	251	0.874894544611142	0.0630883333333321
		0.874894544611142	0.0855402735000013
KIAA1671	85379	0.874894544611142	0.0715485798333333
		0.874894544611142	0.134402800055556
S100A3	6274	0.874969887648424	-0.0760579781111099
FOXC2	2303	0.874969887648424	0.0951699389999998
		0.874976590751733	0.0748450778333334
		0.874976590751733	-0.0893215274444445
ZNF93	81931	0.874976590751733	-0.22101332022222
VGLL4	9686	0.874976590751733	0.0667797728888893
		0.874976590751733	0.0923963676111113
LINC00161	118421	0.874976590751733	0.0455559948333333
		0.875001622441564	0.0394431337777781
MRPS15	64960	0.875053519955012	-0.0795444660000015
		0.875090939955924	0.0314817881666665
RTL1	388015	0.875090939955924	-0.0619174356666656
MYOCD	93649	0.875090939955924	0.0451187917222224
		0.875090939955924	-0.0551940951111116
		0.875140234910477	-0.0622622582777779
		0.875140234910477	-0.0800818927222231
MIR24-2	407013	0.875140234910477	0.142865525777778
		0.875140234910477	-0.0532003160555563
		0.875140234910477	0.0740746368333323
BPIFB6	128859	0.875202852676829	-0.0563358956666669
		0.875202852676829	-0.100920825055555
OR7C1	26664	0.875202852676829	0.0503099262222233
		0.875202852676829	-0.0945761316111104
MRPS35	60488	0.875261018192878	0.0834134753888884
DHX32	55760	0.875287689885938	-0.0698361127222205
OR5T1	390155	0.875374499340783	-0.034175052333334
ELP4	26610	0.875374499340783	0.0986936746666656
TERF2IP	54386	0.875582630174104	0.061199010777778
		0.875611948391221	0.061607364611111
OR51B5	282763	0.8757248530872	0.0558922777777782
AFG3L1P	172	0.8757248530872	0.0512524653888899
PLA2G4D	283748	0.8757248530872	-0.0567065882777777
CALM2	805	0.875728471520922	0.129049296166668
		0.875728471520922	-0.0890205144444449
NTRK2	4915	0.87580659744841	-0.0451438517222202
		0.875867105961464	-0.0875267272222224
LCE2D	353141	0.875867105961464	0.0839262138888879
		0.875964843421405	0.0673922935000002
TNRC18	84629	0.87599459711722	0.0783421436666689
RNA28S5///RNA18S5///RNA5-8S5	100008589///100008588///100008587	0.876034097290542	0.0437517472222186
SMCO3	440087	0.876129901968867	0.0471279725555553
MAPK15	225689	0.876129901968867	0.0554964732222212
		0.876129901968867	0.0758505323333338
PDE10A	10846	0.876129901968867	-0.043663238777778
		0.876129901968867	-0.0635733619444454
SH3RF2	153769	0.876182791229825	-0.0790464641111104
CCDC38	120935	0.876357336183729	-0.048577193999999
PHLDB1	23187	0.87639659908455	0.0494006967777789
MIR520C///MIR520B	574476///574473	0.87639659908455	-0.0845170065
		0.87639659908455	0.0254751414444443
GALK2	2585	0.87639659908455	-0.077971779055555
CD70	970	0.876519671475092	-0.097339284166666
		0.876615654180893	0.0939439660555546
		0.876705099382773	0.0643077427777774
TAF7L	54457	0.876783833605744	0.0505245765555551
		0.876784230677869	-0.0293887672222222
		0.876784230677869	0.0787502157777755
		0.876784230677869	-0.0500920597222216
DDX18	8886	0.876784230677869	-0.0611075151111145
		0.876784230677869	0.0589148537222224
		0.876784230677869	0.0485589638888921
		0.876784230677869	0.0610930242222225
		0.876840820702629	-0.11926398288889
RNF40	9810	0.876840820702629	0.0527974624999983
MRAP2	112609	0.876840820702629	0.0513096535555562
		0.876840820702629	0.157262548222226
ABCB7	22	0.876853289979749	-0.0676273436666657
IL13RA2	3598	0.876865249938617	-0.0460328123333338
FABP2	2169	0.876865249938617	0.0431600219999995
SNRPA	6626	0.876984748904289	-0.13706542688889
		0.876984748904289	-0.0401721613333335
		0.877024153950389	-0.103525058722223
TRIM39-RPP21///RPP21	202658///79897	0.877024153950389	0.0714472686111076
MAF1	84232	0.877079505888921	0.0760694068333327
PRSS16	10279	0.877090899585191	0.0535257534444433
DUS1L	64118	0.877096405487681	-0.0673653018333331
		0.877096405487681	0.106322728055557
		0.877096405487681	-0.0615571949444469
		0.877096405487681	-0.0967237781666679
RNF115	27246	0.877096405487681	0.109546373500003
CEBPZ	10153	0.877238008922164	-0.0727815244444461
TARBP2	6895	0.877238008922164	-0.0626544288333317
RND2	8153	0.877240560604844	0.0565622472222227
KRTAP12-4	386684	0.877351404436577	-0.0675137713333314
OR13C2	392376	0.877351404436577	-0.0396526743333334
		0.877351404436577	0.0911210519999996
ACKR4	51554	0.877351404436577	-0.0488453618888882
TRIM52	84851	0.877351404436577	0.0585786758888895
STOML1	9399	0.877351404436577	0.0621915804444466
PF4	5196	0.877396252812762	0.1364500365
		0.877396252812762	0.045200048555555
PPIE	10450	0.877396252812762	0.0585423482222227
ATXN2	6311	0.877460514096634	-0.0714912588333299
HSD11B1L	374875	0.8775284394009	0.0526978415555552
PTH2	113091	0.8775284394009	-0.0645291767777758
		0.877648127402301	0.0789597807777778
TUBAL3	79861	0.877648127402301	-0.0702296908333344
FAM35DP///FAM35BP///FAM35A	439965///414241///54537	0.877648127402301	-0.0896473470555561
TMUB2	79089	0.877679310548864	0.0675310762222194
TNFSF11	8600	0.877758065935175	0.0657163601111113
SHOC2	8036	0.877786151288039	0.0532948202777774
DNAAF5	54919	0.877862297382353	-0.0556599060000007
SPRR2G	6706	0.877862297382353	0.0556875889444433
PNPLA5	150379	0.8779188663898	0.0582879525000006
VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY	425054///353513///51481///51480///26609///9084	0.877998377901922	0.0677253282222221
		0.878029700017879	0.0891522547777774
ARID4B	51742	0.878033386604194	-0.0748092722777782
TSPAN8	7103	0.878108231221147	0.0363638797777774
		0.878108231221147	-0.0483031239444442
ATG4A	115201	0.878108231221147	-0.0900025324999989
		0.878108231221147	0.0333461224444438
		0.878108231221147	-0.0875367167777759
PLEKHM3	389072	0.878108231221147	-0.0621632075555576
		0.878118317201278	0.0640897605000013
		0.878118317201278	0.0302166118333327
KRT72	140807	0.878118317201278	0.0619375847222221
HCN3	57657	0.878118317201278	-0.0455175838333322
LEPROTL1	23484	0.878118317201278	-0.0608393484444445
		0.878142459074158	0.0254360207222222
C10orf88	80007	0.878160335507523	0.0860538559444439
		0.87818676704541	-0.0971160828333328
TCL1B	9623	0.878201967368647	-0.0741590116111119
COL28A1	340267	0.878201967368647	0.0780688501111118
KAT8	84148	0.878201967368647	-0.0812002293888874
LRRC37A11P	342666	0.878204451039187	0.0565688726666673
		0.878406293213592	0.0446324977777777
PRR21	643905	0.878408751989111	0.0568888642222216
LOC100288160	100288160	0.878413728126096	0.0623950016666672
DIP2C	22982	0.878414330448727	0.047995530055557
OR5AC2	81050	0.878441128556891	-0.0458904231666675
CA5B	11238	0.878499518587377	0.0873838245555572
		0.878528062376959	-0.144369900777777
		0.878528062376959	-0.0637592359444454
CRYZ	1429	0.878528062376959	-0.109584809277775
		0.878544866314171	0.0935445738333343
CDH10	1008	0.878544866314171	-0.0518511635555563
CCDC183	84960	0.878544866314171	-0.0516608095555542
CCDC86	79080	0.878544866314171	-0.0601095597222203
MIR182	406958	0.878544866314171	-0.0680718955000001
		0.878544866314171	-0.0483680343333335
		0.878544866314171	-0.0805684344444444
TRPC4	7223	0.878642097467297	-0.070986763888889
MIR503HG	84848	0.878642599089734	-0.0774058871111079
TSNARE1	203062	0.878670946589797	-0.0508540083333342
OPHN1	4983	0.878670946589797	0.0739292184444462
UNC80	285175	0.878670946589797	0.0541496610555559
RNF180	285671	0.878670946589797	-0.0458615437777774
GNAI3	2773	0.878691382003267	0.0755176597777787
		0.878691382003267	-0.0483492477777805
		0.878691521390605	0.0524446711111111
		0.878691521390605	0.0252436301111105
CGREF1	10669	0.878691521390605	-0.0622999526111112
CABP1	9478	0.878865256485905	-0.0594103326666655
LYPLA2	11313	0.878865256485905	0.0800524639444422
SRCIN1	80725	0.878885672681585	0.066629282500001
		0.878940696257175	-0.0671252190555576
		0.878940696257175	-0.0708474838333331
OAT	4942	0.878940696257175	-0.109338284444444
SSBP4	170463	0.878940696257175	-0.0788616385000003
COL23A1	91522	0.878940696257175	0.0595616175555573
DEFB110	245913	0.878940696257175	0.0343788316111113
LENG1	79165	0.878940696257175	0.078358831000001
		0.87894135916628	0.0963807011111086
STUB1	10273	0.878962297513345	-0.117975274833332
CFD	1675	0.879038695445426	0.146721693333332
		0.879057981295841	-0.0299187664444447
		0.879057981295841	-0.0418723539444441
SSMEM1	136263	0.879057981295841	0.0435368091666666
PRRT3	285368	0.879069124278602	-0.064028721055557
SNRPB	6628	0.879255061175905	0.0908583777777761
		0.879334201146257	0.0678639504444423
		0.879334201146257	0.0482529241666665
HAUS8	93323	0.879334201146257	0.0710585897777776
OR2AG1	144125	0.879334201146257	-0.0625678019444447
ZNF555	148254	0.879334201146257	0.0892758452777791
		0.879334201146257	-0.0630428212777767
		0.879334498554471	-0.0722564400000039
ZNF799	90576	0.879341496315369	0.0832610124444448
FAM72A///FAM72D///FAM72B	729533///728833///653820	0.879417774247627	-0.159766238833332
		0.879417836245299	-0.0593344063888903
TMEM211	255349	0.879439307055534	-0.0735710525000011
		0.879439307055534	-0.143303863888891
MSC	9242	0.879460353278456	0.0888821212777771
OR4C13///OR4C46	283092///119749	0.879513421053021	0.0515627840000001
PTPN3	5774	0.879712438511083	-0.0475617263333326
		0.879712438511083	-0.0480764474444446
MATN2	4147	0.879712438511083	-0.0685268606666654
		0.879756811949928	-0.048552915722222
LINC00529	83647	0.879756811949928	0.0363372268333326
		0.879756811949928	-0.083315064055554
		0.87980255348671	-0.14715574338889
SCAF4	57466	0.879854910476252	-0.0487513663888901
CYP2F1	1572	0.879862142496261	-0.0742747413333333
WWC2-AS2	152641	0.879862142496261	0.062338401888888
RARB	5915	0.879862142496261	0.0545692085000002
		0.879862142496261	0.0938678199999994
CCDC73	493860	0.879972894562898	0.0333287965000002
		0.879981200104312	0.0398191071111116
C9orf78	51759	0.880106664723752	-0.0417139895555536
		0.880106664723752	0.0500787500000008
TFF3	7033	0.880106664723752	-0.0787177735555549
FSIP2	401024	0.880228782476668	-0.0330153098333339
LOC100131792	100131792	0.880228782476668	-0.059521695944444
		0.880228782476668	-0.0566796083333334
LINC01356	100996702	0.880228782476668	0.0859733431111112
SRPX2	27286	0.880302085445717	-0.0562157551666664
GCKR	2646	0.880302085445717	0.0381400199444446
CAPN15	6650	0.880335717738965	0.0532859064999975
HSD17B3	3293	0.880335717738965	0.0497777489444435
ATP5H	10476	0.880335717738965	0.07339828666667
LARGE1	9215	0.880335717738965	0.0517116925555552
		0.880335717738965	0.199986014222223
		0.880335717738965	-0.137208695111109
POU3F1	5453	0.880335717738965	0.0647621729999992
LINC00652	29075	0.880335717738965	0.131719557166668
		0.880335717738965	0.0371363565000005
		0.880335717738965	-0.0849576771666674
CHST4	10164	0.880335717738965	-0.0456184291111108
TMEM99	147184	0.880336174186069	-0.0593748972222219
		0.880336174186069	0.162176874333333
ZNF705A	440077	0.880336174186069	0.0508531658333338
		0.880336174186069	-0.0991829260555557
ASB10	136371	0.880336174186069	0.0626282502777782
ZNF645	158506	0.88040290553931	-0.0406902553333328
LOC339059	339059	0.88040290553931	-0.0474384853333341
		0.88040290553931	0.03453650038889
CTRB2///CTRB1	440387///1504	0.880404785178091	0.0752576379444454
		0.880412349970225	-0.0361261263333339
		0.880533641092442	0.0871910074444422
LINC01138	388685	0.880533641092442	-0.0921669071111131
		0.880620697026898	-0.0849814888888885
CCDC187	399693	0.880743253715527	0.0797852349444446
KRTAP10-11	386678	0.880743253715527	-0.0862623132222202
PCDHA5	56143	0.880788902943156	-0.118362357888891
		0.880788902943156	0.170753235944446
		0.880919885534759	-0.0600441897222224
USP18	11274	0.880919885534759	-0.105458800555554
		0.880955587070908	-0.0501685574444455
FAM153C///FAM153A///FAM153B	653316///285596///202134	0.881160988036469	-0.0747738319999991
		0.881195929848146	-0.0886905124444457
MEDAG	84935	0.881269337484102	-0.061079996777778
THOC7	80145	0.881275869502249	0.0964138145555573
		0.881275869502249	0.0547742458888898
		0.881275869502249	0.0404039365000011
RPLP0	6175	0.881278170651485	0.122912116999998
		0.881278170651485	0.0453192084444445
LOC149373	149373	0.881278170651485	-0.0688553936111109
		0.881278170651485	0.0630389014444441
KCNJ3	3760	0.881356547963942	-0.0566867689444455
TPRKB	51002	0.881415408413068	-0.0848348858333319
GJA4	2701	0.881436497232556	0.0620887112222226
		0.881436497232556	0.078328486555554
USP46	64854	0.881480363930106	-0.0913934616111121
RPP14	11102	0.88161574162793	0.0676893279999993
		0.881643472626685	-0.0708230582777762
NRM	11270	0.881738119714655	-0.0977274018888878
ANKRD20A21P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1	102723552///729171///728747///441430///441425///440482///84210	0.881738119714655	-0.103617293277779
		0.881738119714655	-0.0535139706666672
ZRSR1///SRP19	7310///6728	0.881738119714655	0.0783869788888882
CX3CL1	6376	0.881738119714655	-0.0558785730555558
DDR1	780	0.881738119714655	-0.0562582630000028
		0.881738119714655	0.0695706362777786
SCARNA9L	100158262	0.881738119714655	-0.0871953970555577
		0.881761486224681	-0.0770545391111117
NME5	8382	0.881895727033406	-0.0439434981666667
EDDM3B	64184	0.881895727033406	-0.0410162317777778
SNORD115-33	100033807	0.881895727033406	-0.0467863579444452
		0.881917134353662	0.121818760611112
TRPM8	79054	0.881917134353662	0.0477954522777768
OR7A17	26333	0.881917134353662	0.0480709008888889
C1orf145	574407	0.881917134353662	-0.0646103350555531
TJAP1	93643	0.881917134353662	0.0521924413888906
		0.881917134353662	0.0433493923333326
		0.881917134353662	0.0491618076111102
		0.881917134353662	-0.128627149944444
		0.881956690969834	0.0644371102777779
RABL6	55684	0.881995997214103	0.0577581292777758
		0.882027557808811	-0.0732441786111107
S100A7L2	645922	0.882047748798775	-0.0411915827222216
LOC100128185	100128185	0.882047748798775	-0.0574441531111112
LCE3D	84648	0.882047748798775	-0.0912557316111089
KRTAP5-3	387266	0.882047748798775	-0.137994230166665
FARP2	9855	0.882047748798775	0.0659456610555553
EPN2	22905	0.882047748798775	-0.0783020037777789
SCARNA9L	100158262	0.882047748798775	-0.131476962333334
FMR1NB	158521	0.882047748798775	0.0687723923888894
CPA5	93979	0.882047748798775	-0.0367142868888894
CWH43	80157	0.882056651033185	-0.0433402044444438
		0.882331048782456	-0.0278464702222219
		0.882331048782456	0.0937817412222195
PREP	5550	0.882331048782456	0.0621349179444444
		0.882365572357379	0.164653239111111
EPHX4	253152	0.882365572357379	-0.0684531089444453
		0.882441110601854	-0.0790349283888894
TTTY1B///TTTY1	100101116///50858	0.882464811501835	0.0515419911666668
KCND3	3752	0.882464811501835	-0.0483396122777764
DEFB107B///DEFB107A	503614///245910	0.882464811501835	-0.0381919267777775
TECTB	6975	0.882464811501835	-0.0361460363333332
		0.882464811501835	0.181189785555556
NT5C2///NT5C2	22978///22978	0.882464811501835	0.0498627491666692
		0.882756608456777	-0.0971205459999984
MIR27B///C9orf3	407019///84909	0.882758267135709	0.0596403907777781
		0.88277189044984	-0.0864962024444438
LOC646938///TBC1D2B	646938///23102	0.882792336032752	-0.0987531043888863
		0.882835825738857	-0.0806148618333329
CASP8	841	0.882844093357296	0.0713993712777778
PSEN2	5664	0.882928344299047	0.0688311447222221
		0.882944685900454	0.152872797944445
KIF6	221458	0.883065488770758	0.0616163800555558
		0.883137519133202	-0.0846286657777768
C17orf105	284067	0.883137519133202	-0.0550813046111109
TCP10L	140290	0.883158090201699	-0.0669795261111092
		0.883158090201699	0.196503807333333
		0.883158090201699	-0.0645073784444463
		0.883158090201699	-0.138485177944445
TIAM2	26230	0.883158090201699	0.0646108852222205
		0.883252096270341	-0.0504504490555551
PRSS50	29122	0.883256986616352	-0.0836135509999982
LOC646358///DNAJB14	646358///79982	0.883286813514147	-0.095146554555555
SDHD	6392	0.883286813514147	0.0806155141666665
IPO7	10527	0.883301400633235	-0.094506778499996
KIR2DS2///KIR2DL5B///KIR3DL3///KIR2DL5A///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS4///KIR2DS1///KIR2DL4///KIR2DL3///KIR2DL2///KIR2DL1///KIR3DS1///KIR3DL2///KIR3DL1///KIR2DS5///KIR2DS3///KIR2DL1	100132285///553128///115653///57292///3813///3812///3811///3810///3809///3806///3805///3804///3803///3802///3813///3812///3811///3810///3808///3802	0.883301400633235	-0.0993917556666672
		0.883308259959376	0.0862836941111116
LSM5	23658	0.883362589499707	0.0938077530555548
DPPA5	340168	0.883378210007211	-0.0488810402777786
MAD2L2	10459	0.883378210007211	-0.055426536777782
C10orf82	143379	0.88356840810208	0.0656292619444461
		0.883640303896055	0.0973513033333351
ADD3	120	0.883651631549542	0.0756388750000028
TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F	102724862///102723859///101060389///101060376///101060351///101060321///729877///729873///440452///414060///414059///84218	0.883651631549542	-0.0581811212777774
		0.883653402265217	-0.202355707777779
ANKRD19P	138649	0.883658987324036	0.0619597981111104
ASB5	140458	0.883658987324036	0.0424430747222218
		0.883658987324036	-0.0289840017222218
		0.883667369495496	-0.0438542837777782
MED21	9412	0.88368554679364	-0.113931361000001
FGF19	9965	0.88368554679364	0.059713225277779
		0.883777936816768	0.0348793551111108
MAGEB4///MAGEB1	4115///4112	0.883777936816768	0.0571354880555557
OR52B6	340980	0.883843051889366	0.045371829
		0.883843051889366	0.0468289098888879
		0.883843051889366	0.0814383157777785
GJD4	219770	0.883918034135706	0.0569846457222205
		0.883918034135706	-0.0396589458333336
TRIM48	79097	0.883918034135706	-0.0960479287222222
MC5R	4161	0.883918034135706	0.0532347736666674
ARPC1A	10552	0.883926022481752	-0.0831235058888886
		0.88407253373101	0.121196713611111
		0.884087015338202	-0.0491091921666662
MTMR1	8776	0.884121452517255	-0.0670429826666661
ING4	51147	0.884121452517255	-0.053156626888887
SLC25A2	83884	0.884640862925131	-0.0648136998888882
LECT2	3950	0.884659661509974	0.0450250892777784
		0.884821325626317	-0.0519655618333337
LCE3C	353144	0.884862654249516	-0.0572580960555564
MYOZ3	91977	0.884862654249516	-0.0814860030000011
CER1	9350	0.884920992011246	0.0633390037222239
		0.884930320523745	0.1765707755
NDUFB11	54539	0.884930320523745	0.0580848965555578
		0.884987299908539	0.0674630202777782
SNCB	6620	0.885009657418004	0.082566248
ATAD2B	54454	0.885009657418004	-0.0718304893888879
FAM217A	222826	0.885009657418004	-0.051366135277779
		0.885009657418004	0.0327565126666673
		0.885009657418004	0.0580604203888879
		0.885044392440048	0.11556795616667
		0.885044392440048	-0.12936304188889
PRSS33	260429	0.885044392440048	-0.0621910535000003
		0.885086133310181	-0.0400802362222219
LOC440313	440313	0.885086133310181	0.0651216216666652
PLA2G4E	123745	0.885126272770453	0.0486143053888886
ANKS1B	56899	0.885126272770453	0.0450805347222221
		0.885126272770453	-0.0555567078333343
LOC150596	150596	0.885149243509081	-0.0344043489999999
		0.885164605700352	-0.0263617059444456
		0.885164605700352	-0.108081195611112
SOX14	8403	0.885230421283783	-0.0564661062222225
HSPA12A	259217	0.885230421283783	-0.0584757465000001
OR2T6	254879	0.885230761155089	0.0505238460555564
XCL1	6375	0.885238849930025	-0.113803840555555
EN1	2019	0.885270769744983	0.0654589708888889
PTPN13	5783	0.885270769744983	0.0960567926666664
		0.885270769744983	-0.0423576172222222
LINC00301	283197	0.885277369743562	-0.042230366888889
		0.885277369743562	0.0676622546111103
		0.885287145261553	0.134191367777779
PTTG1IP	754	0.885475040216717	-0.0614958234444423
DACT3	147906	0.885475040216717	-0.0697906346111106
		0.885500038429352	-0.0715120913888887
		0.885528999360437	-0.108652514277777
		0.885528999360437	0.0362075722777773
RAB40AL	282808	0.885558482246794	0.0764649017777783
NANOGNB	360030	0.885579616186373	-0.0491012509444451
GPC2	221914	0.885682273168753	0.128072101055556
CACNG5	27091	0.885829545056269	0.0444035678888888
BRE	9577	0.885829545056269	0.0601888023333359
B4GALT3	8703	0.885904707817738	-0.0466191168888876
C2orf50	130813	0.885904707817738	0.0508599054999985
OR5L2	26338	0.885904707817738	0.0425938866666677
		0.885923413574231	-0.0325439356666668
WDR11	55717	0.885979418801015	-0.064671707722221
DNAJB7	150353	0.886025507773267	-0.0581036920555569
		0.886025507773267	-0.0272964368888893
		0.886025507773267	-0.0976071203333331
		0.886189833701787	-0.0303194110555554
		0.886189833701787	0.0855688295000032
C16orf47	388289	0.886197162375056	0.043821745833335
		0.886217574933618	-0.0240267442222213
		0.886217574933618	0.0366489429444443
CDK17	5128	0.886217574933618	-0.105935916055555
		0.886217574933618	0.115738499277778
SEPT3	55964	0.886217574933618	0.0844522827777778
		0.886217574933618	-0.0480022307777768
DUOX2	50506	0.886217574933618	-0.0524884012222215
		0.886217574933618	0.0518783258333326
DPY30	84661	0.886280842138746	-0.0730869039999984
		0.886280842138746	-0.129317875277779
		0.886280842138746	-0.0745650122777768
OPN5	221391	0.886328351772753	-0.0469600286111107
CT45A8///CT45A9///CT45A10///CT45A7///CT45A2///CT45A1///CT45A6///CT45A5///CT45A3///CT45A8	102723737///102723680///102723631///101060211///728911///541466///541465///441521///441519///102723737	0.886421189341977	-0.0847676258333321
		0.886454756820216	-0.0945138004444432
		0.886454756820216	-0.0524122687777782
		0.886454756820216	-0.0540300247777781
		0.886513981659539	-0.0528297488888887
PSTK///PSTK	118672///118672	0.886697497676136	-0.0531250408333319
FAM27E2///FAM27E3	100289124///100131997	0.886708893580469	-0.117542868
CDC73	79577	0.886736575473192	-0.0376604243888856
UXT	8409	0.886757052738931	0.123747024555557
NME2	4831	0.886768700123115	0.11286755861111
		0.886772986773602	-0.0339415024999998
		0.886772986773602	-0.0564426954999995
DCP1A	55802	0.886772986773602	-0.0981412573333333
ARHGAP10	79658	0.886772986773602	-0.100034820277776
		0.886775482277803	0.0520103231666678
C5orf60	285679	0.886775482277803	0.0759705124999988
		0.886775482277803	0.0273635281666667
APOE	348	0.886775482277803	-0.0511203191111109
		0.886785821975319	0.0645010177777778
		0.886785821975319	0.0604608066666614
LINC00313	114038	0.886808676012588	0.0457803951666662
THEM6	51337	0.886808676012588	0.0665113939999991
		0.886847111907943	0.0689573037222271
		0.886921685960009	-0.160023813
MRPL15	29088	0.886921685960009	0.0724197816111118
MAST1	22983	0.886947656457706	-0.0514538194444425
		0.887030511531326	0.0752253815000006
AIDA	64853	0.887039120222417	0.0571337107777774
		0.887077856828639	0.0494984090000004
SLC7A3	84889	0.887077856828639	-0.0496993495000018
UCN	7349	0.887148355477822	0.0779294216666662
BMP5///BMP5	653///653	0.887163684693335	0.0351359029444449
C6orf163	206412	0.887267502051348	-0.102332939
IL17F	112744	0.887291887520299	0.0525990671666676
HAUS7///TREX2	55559///11219	0.887291887520299	0.051684028944444
NUDT11	55190	0.887291887520299	-0.0729212205555556
		0.887291887520299	-0.0474444312222229
		0.887291887520299	-0.119918975777777
FGA	2243	0.887291887520299	0.0337910726111121
UQCRC1	7384	0.887315557057418	-0.0870642527777763
FCRL4	83417	0.887351017598749	0.0496341663888882
DCAF17	80067	0.887391118779539	0.0884231354444429
SPO11	23626	0.887391118779539	-0.0328425730555555
		0.887391118779539	0.115445069444444
TTC9B	148014	0.887391118779539	-0.0976560258333325
VCX3B///VCY1B///VCX3A///VCX2///VCX///VCY	425054///353513///51481///51480///26609///9084	0.887403326553009	-0.098067763555556
FGF11	2256	0.887403326553009	0.0523893186666671
		0.88744853863845	0.197799395444444
OR51B6	390058	0.887719445657445	-0.0470377997777782
GTSF1L	149699	0.887719445657445	0.0529686704444448
FAM207A	85395	0.887719445657445	-0.0521019168888888
PTCHD4	442213	0.887719445657445	-0.0763394471666663
USH2A	7399	0.887719445657445	-0.0282108696666654
ERICH3	127254	0.887719445657445	-0.0438085392777769
		0.887748522815189	-0.0997280140555552
		0.887786039608927	0.0629897122777781
TMPRSS7	344805	0.88794894317649	0.0440982507777781
CLCA2	9635	0.88794894317649	-0.0349686401111104
		0.88794894317649	-0.0254369285555547
DCT	1638	0.887983801027419	-0.0414092022777783
LOC440742	440742	0.887983801027419	0.0431516309999997
FRRS1L	23732	0.887983801027419	0.0622825397777769
		0.888159776313313	0.0808331481666662
		0.888159776313313	0.0564363404444421
NEMF	9147	0.888159776313313	-0.0743250243333327
		0.888159776313313	0.0839972294999991
DCHS2	54798	0.888159776313313	0.0341323555555544
RBP3	5949	0.888159776313313	0.0550911037777784
SNORD115-27	100036564	0.888310716395588	0.0347025938888894
		0.888345273342784	-0.136754759222222
GDPD1	284161	0.888387377269621	-0.0690639247222204
RPS7	6201	0.88844703865396	-0.0892552415555565
ZNF391	346157	0.888503126822382	-0.099772961166666
GALNTL5	168391	0.888541753598507	-0.0407515708888888
		0.888649365424348	-0.190783610111112
		0.88866785320144	-0.0846716191666674
DDX19B	11269	0.88866785320144	0.0848096486666652
GKN2	200504	0.88866785320144	-0.031704685666667
		0.88866785320144	-0.0594011842777786
OR4N3P	390539	0.88866785320144	-0.0540031179444433
		0.888672619599981	0.0588066751666672
PIGR	5284	0.888703521079313	-0.0520140577777779
TXLNG	55787	0.888716261869698	-0.0859981635555531
		0.888716261869698	-0.0577745997222223
UPF1	5976	0.888716261869698	-0.0420097159444444
		0.888716261869698	0.090073932666666
		0.888716261869698	-0.0255807349444455
CRELD2	79174	0.888716261869698	0.0749060441111107
PCDHB3	56132	0.888716261869698	0.0544307923888896
		0.888716261869698	-0.0538305388333336
		0.888716261869698	0.152069898333334
TAF6L	10629	0.888735204878076	-0.0567155671666661
		0.888810518492391	0.0766793256111136
GLUD2	2747	0.888810518492391	-0.0970347798888875
		0.888810518492391	-0.062925627611111
ZNF488	118738	0.888810518492391	0.0633164900000009
HCG8	100507399	0.888810518492391	0.124108844888889
SLC6A19	340024	0.888810518492391	-0.0889678390555568
		0.888810518492391	-0.0828542213888888
NTHL1	4913	0.888814351841862	-0.0578167554444464
DMRTA1	63951	0.888814351841862	0.0681824180000001
PRSS36	146547	0.888814351841862	0.0531307851666671
NECTIN1	5818	0.888814351841862	0.060160946222223
MRPL35	51318	0.8888177070409	-0.102506472944445
		0.88886460279286	0.0416933351666673
		0.88886460279286	0.077764299388889
TBC1D21	161514	0.88886460279286	0.0572033474444451
		0.88886460279286	0.0518537248888884
		0.889094333641074	-0.125932456055557
		0.88937093897416	-0.0581503255555553
PAK4	10298	0.88937093897416	-0.0432153682777798
		0.88939333071944	0.0546861755000001
		0.88939333071944	-0.0378543693333335
NTF4	4909	0.88939333071944	-0.0804144516666678
		0.88939705601415	0.0531354538333333
LOC100133207	100133207	0.889537681511164	0.0511717416111117
IER2	9592	0.889555606436799	-0.193410961833335
		0.889555606436799	0.108210040166667
TCF12	6938	0.889555606436799	-0.101195108499999
H1FX-AS1	339942	0.88956847906881	0.0563798482777775
